Year,State,Industry Sector Category,Residential,Commercial,Industrial,Transportation,Other,Total
1998,TN,Total Electric Industry,6.32,6.28,4.17,NA,8.71,5.62
1998,TX,Total Electric Industry,7.65,6.57,3.94,NA,6.40,6.07
1998,UT,Total Electric Industry,6.84,5.71,3.45,NA,4.50,5.16
1998,VA,Total Electric Industry,7.51,5.61,3.82,NA,4.98,5.88
1998,VT,Total Electric Industry,11.61,10.12,7.27,NA,8.91,9.83
1998,WA,Total Electric Industry,5.03,4.81,2.64,NA,3.61,4.03
1998,WI,Total Electric Industry,7.17,5.87,3.86,NA,7.01,5.44
1998,WV,Total Electric Industry,6.29,5.56,3.78,NA,9.39,5.07
1998,WY,Total Electric Industry,6.28,5.25,3.38,NA,5.15,4.31
1998,US,Total Electric Industry,8.26,7.41,4.48,NA,6.63,6.74
1998,AK,Full-Service Providers,11.50,9.48,7.17,NA,13.68,9.97
1998,AL,Full-Service Providers,6.94,6.54,3.89,NA,7.26,5.56
1998,AR,Full-Service Providers,7.51,5.90,4.16,NA,5.98,5.78
1998,AZ,Full-Service Providers,8.68,7.76,5.12,NA,4.43,7.33
1998,CA,Full-Service Providers,10.60,9.66,6.59,NA,5.06,9.03
1998,CO,Full-Service Providers,7.45,5.67,4.34,NA,7.92,5.95
1998,CT,Full-Service Providers,11.95,10.01,7.70,NA,11.65,10.30
1998,DC,Full-Service Providers,8.00,7.43,4.38,NA,6.56,7.41
1998,DE,Full-Service Providers,9.13,7.07,4.65,NA,13.17,6.88
1998,FL,Full-Service Providers,7.89,6.38,4.81,NA,6.64,7.01
1998,GA,Full-Service Providers,7.67,7.01,4.23,NA,8.99,6.40
1998,HI,Full-Service Providers,13.82,12.31,9.41,NA,12.28,11.56
1998,IA,Full-Service Providers,8.38,6.67,3.99,NA,6.21,6.04
1998,ID,Full-Service Providers,5.28,4.34,2.77,NA,4.59,4.02
1998,IL,Full-Service Providers,9.85,7.77,5.11,NA,6.80,7.46
1998,IN,Full-Service Providers,7.01,6.08,3.95,NA,9.83,5.34
1998,KS,Full-Service Providers,7.65,6.34,4.46,NA,7.96,6.28
1998,KY,Full-Service Providers,5.61,5.30,2.91,NA,4.67,4.16
1998,LA,Full-Service Providers,7.07,6.56,4.15,NA,6.62,5.78
1998,MA,Full-Service Providers,10.60,9.35,8.18,NA,14.35,9.59
1998,MD,Full-Service Providers,8.44,6.82,4.14,NA,8.82,6.99
1998,ME,Full-Service Providers,13.02,10.33,6.61,NA,23.64,9.75
1998,MI,Full-Service Providers,8.67,7.81,5.03,NA,10.74,7.09
1998,MN,Full-Service Providers,7.33,6.28,4.45,NA,7.48,5.71
1998,MO,Full-Service Providers,7.08,5.99,4.43,NA,6.25,6.08
1998,MS,Full-Service Providers,7.03,6.62,4.22,NA,8.45,5.98
1998,MT,Full-Service Providers,6.50,5.87,3.19,NA,6.07,4.80
1998,NC,Full-Service Providers,8.01,6.35,4.63,NA,6.79,6.45
1998,ND,Full-Service Providers,6.49,6.20,4.30,NA,4.27,5.70
1998,NE,Full-Service Providers,6.46,5.45,3.60,NA,6.27,5.30
1998,NH,Full-Service Providers,13.92,11.64,9.42,NA,13.76,11.93
1998,NJ,Full-Service Providers,11.39,10.09,7.94,NA,17.92,10.17
1998,NM,Full-Service Providers,8.85,7.80,4.47,NA,6.11,6.78
1998,NV,Full-Service Providers,7.00,6.50,4.57,NA,4.02,5.76
1998,NY,Full-Service Providers,13.66,11.63,4.95,NA,8.85,10.71
1998,OH,Full-Service Providers,8.70,7.67,4.30,NA,6.07,6.38
1998,OK,Full-Service Providers,6.57,5.66,3.65,NA,4.88,5.43
1998,OR,Full-Service Providers,5.82,5.00,3.50,NA,6.67,4.90
1998,PA,Full-Service Providers,9.93,8.26,5.63,NA,12.45,7.86
1998,RI,Full-Service Providers,10.91,9.26,7.61,NA,11.51,9.58
1998,SC,Full-Service Providers,7.50,6.24,3.69,NA,5.99,5.53
1998,SD,Full-Service Providers,7.27,6.62,4.44,NA,4.28,6.26
1998,TN,Full-Service Providers,6.32,6.28,4.17,NA,8.71,5.62
1998,TX,Full-Service Providers,7.65,6.57,3.94,NA,6.40,6.07
1998,UT,Full-Service Providers,6.84,5.71,3.45,NA,4.50,5.16
1998,VA,Full-Service Providers,7.51,5.61,3.82,NA,4.98,5.88
1998,VT,Full-Service Providers,11.61,10.12,7.27,NA,8.91,9.83
1998,WA,Full-Service Providers,5.03,4.81,2.64,NA,3.61,4.03
1998,WI,Full-Service Providers,7.17,5.87,3.86,NA,7.01,5.44
1998,WV,Full-Service Providers,6.29,5.56,3.78,NA,9.39,5.07
1998,WY,Full-Service Providers,6.28,5.25,3.38,NA,5.15,4.31
1998,US,Full-Service Providers,8.26,7.41,4.48,NA,6.63,6.74
1998,CA,Restructured Retail Service Providers,8.26,7.41,4.48,NA,0.00,6.63
1998,ID,Restructured Retail Service Providers,0.00,0.00,4.48,NA,0.00,4.48
1998,IL,Restructured Retail Service Providers,8.26,7.41,4.48,NA,0.00,5.34
1998,MO,Restructured Retail Service Providers,0.00,7.41,0.00,NA,0.00,7.41
1998,MT,Restructured Retail Service Providers,0.00,0.00,4.48,NA,0.00,4.48
1998,NH,Restructured Retail Service Providers,8.26,7.41,4.48,NA,0.00,7.10
1998,NY,Restructured Retail Service Providers,8.26,7.41,4.48,NA,0.00,7.38
1998,OR,Restructured Retail Service Providers,8.26,7.41,4.48,NA,0.00,4.90
1998,PA,Restructured Retail Service Providers,8.26,7.41,4.48,NA,0.00,6.76
1998,RI,Restructured Retail Service Providers,8.26,0.00,4.48,NA,0.00,4.56
1998,WA,Restructured Retail Service Providers,0.00,7.41,4.48,NA,0.00,4.49
1998,US,Restructured Retail Service Providers,8.26,7.41,4.48,NA,0.00,6.15
1998,CA,Energy-Only Providers,8.26,7.41,4.48,NA,0.00,6.63
1998,ID,Energy-Only Providers,0.00,0.00,4.48,NA,0.00,4.48
1998,IL,Energy-Only Providers,8.26,7.41,4.48,NA,0.00,5.34
1998,MO,Energy-Only Providers,0.00,7.41,0.00,NA,0.00,7.41
1998,MT,Energy-Only Providers,0.00,0.00,4.48,NA,0.00,4.48
1998,NH,Energy-Only Providers,8.26,7.41,4.48,NA,0.00,7.10
1998,NY,Energy-Only Providers,8.26,7.41,4.48,NA,0.00,7.38
1998,OR,Energy-Only Providers,8.26,7.41,4.48,NA,0.00,4.90
1998,PA,Energy-Only Providers,8.26,7.41,4.48,NA,0.00,6.76
1998,RI,Energy-Only Providers,8.26,0.00,4.48,NA,0.00,4.56
1998,WA,Energy-Only Providers,0.00,7.41,4.48,NA,0.00,4.49
1998,US,Energy-Only Providers,8.26,7.41,4.48,NA,0.00,6.15
1997,AK,Total Electric Industry,11.44,9.51,7.48,NA,14.75,10.07
1997,AL,Total Electric Industry,6.74,6.34,3.71,NA,6.47,5.33
1997,AR,Total Electric Industry,7.80,6.78,4.45,NA,6.61,6.15
1997,AZ,Total Electric Industry,8.82,7.83,5.05,NA,4.84,7.38
1997,CA,Total Electric Industry,11.50,9.98,6.95,NA,7.50,9.54
1997,CO,Total Electric Industry,7.42,5.77,4.28,NA,8.00,5.95
1997,CT,Total Electric Industry,12.13,10.28,7.76,NA,14.52,10.52
1997,DC,Total Electric Industry,7.87,7.43,4.42,NA,6.54,7.39
1997,DE,Total Electric Industry,9.22,7.19,4.82,NA,12.45,7.00
1997,FL,Total Electric Industry,8.08,6.62,5.04,NA,6.80,7.19
1997,GA,Total Electric Industry,7.74,7.11,4.13,NA,9.05,6.37
1997,HI,Total Electric Industry,14.80,13.26,10.32,NA,13.20,12.49
1997,IA,Total Electric Industry,8.21,6.61,3.95,NA,6.09,5.97
1997,ID,Total Electric Industry,5.15,4.17,2.60,NA,4.68,3.87
1997,IL,Total Electric Industry,10.43,7.93,5.29,NA,6.84,7.71
1997,IN,Total Electric Industry,6.94,6.04,3.91,NA,9.44,5.29
1997,KS,Total Electric Industry,7.71,6.47,4.51,NA,5.97,6.31
1997,KY,Total Electric Industry,5.58,5.29,2.80,NA,4.64,4.03
1997,LA,Total Electric Industry,7.39,6.99,4.39,NA,6.48,5.99
1997,MA,Total Electric Industry,11.59,10.29,8.78,NA,14.49,10.48
1997,MD,Total Electric Industry,8.33,6.86,4.21,NA,8.80,6.98
1997,ME,Total Electric Industry,12.75,10.39,6.36,NA,23.23,9.51
1997,MI,Total Electric Industry,8.57,7.84,4.97,NA,10.88,7.04
1997,MN,Total Electric Industry,7.23,6.23,4.33,NA,7.12,5.61
1997,MO,Total Electric Industry,7.09,6.00,4.46,NA,6.77,6.09
1997,MS,Total Electric Industry,7.02,6.69,4.12,NA,8.61,5.91
1997,MT,Total Electric Industry,6.40,5.80,3.66,NA,6.68,5.20
1997,NC,Total Electric Industry,8.03,6.43,4.71,NA,6.78,6.48
1997,ND,Total Electric Industry,6.27,6.15,4.38,NA,4.27,5.65
1997,NE,Total Electric Industry,6.38,5.46,3.61,NA,6.19,5.30
1997,NH,Total Electric Industry,13.67,11.35,9.06,NA,14.06,11.66
1997,NJ,Total Electric Industry,12.08,10.35,8.11,NA,18.35,10.54
1997,NM,Total Electric Industry,8.92,7.92,4.42,NA,6.17,6.80
1997,NV,Total Electric Industry,6.77,6.31,4.48,NA,3.83,5.60
1997,NY,Total Electric Industry,14.12,12.13,5.20,NA,9.17,11.13
1997,OH,Total Electric Industry,8.63,7.67,4.16,NA,6.12,6.25
1997,OK,Total Electric Industry,6.63,5.73,3.63,NA,4.76,5.42
1997,OR,Total Electric Industry,5.56,4.97,3.23,NA,6.44,4.61
1997,PA,Total Electric Industry,9.90,8.41,5.89,NA,11.71,7.99
1997,RI,Total Electric Industry,12.12,10.40,8.52,NA,12.35,10.70
1997,SC,Total Electric Industry,7.51,6.33,3.71,NA,6.04,5.50
1997,SD,Total Electric Industry,7.08,6.63,4.42,NA,4.72,6.22
1997,TN,Total Electric Industry,6.03,5.91,3.81,NA,7.88,5.31
1997,TX,Total Electric Industry,7.82,6.74,4.05,NA,6.45,6.17
1997,UT,Total Electric Industry,6.89,5.72,3.49,NA,4.34,5.17
1997,VA,Total Electric Industry,7.75,5.97,4.00,NA,5.14,6.14
1997,VT,Total Electric Industry,11.45,10.33,7.44,NA,9.56,9.89
1997,WA,Total Electric Industry,4.95,4.79,2.59,NA,4.06,4.04
1997,WI,Total Electric Industry,6.88,5.60,3.72,NA,6.77,5.22
1997,WV,Total Electric Industry,6.26,5.54,3.71,NA,8.71,5.02
1997,WY,Total Electric Industry,6.22,5.27,3.46,NA,5.84,4.33
1997,US,Total Electric Industry,8.43,7.59,4.53,NA,6.91,6.85
1997,AK,Full-Service Providers,11.44,9.51,7.48,NA,14.75,10.07
1997,AL,Full-Service Providers,6.74,6.34,3.71,NA,6.47,5.33
1997,AR,Full-Service Providers,7.80,6.78,4.45,NA,6.61,6.15
1997,AZ,Full-Service Providers,8.82,7.83,5.05,NA,4.84,7.38
1997,CA,Full-Service Providers,11.50,9.98,6.95,NA,7.50,9.54
1997,CO,Full-Service Providers,7.42,5.77,4.28,NA,8.00,5.95
1997,CT,Full-Service Providers,12.13,10.28,7.76,NA,14.52,10.52
1997,DC,Full-Service Providers,7.87,7.43,4.42,NA,6.54,7.39
1997,DE,Full-Service Providers,9.22,7.19,4.82,NA,12.45,7.00
1997,FL,Full-Service Providers,8.08,6.62,5.04,NA,6.80,7.19
1997,GA,Full-Service Providers,7.74,7.11,4.13,NA,9.05,6.37
1997,HI,Full-Service Providers,14.80,13.26,10.32,NA,13.20,12.49
1997,IA,Full-Service Providers,8.21,6.61,3.95,NA,6.09,5.97
1997,ID,Full-Service Providers,5.15,4.17,2.60,NA,4.68,3.87
1997,IL,Full-Service Providers,10.43,7.93,5.29,NA,6.84,7.71
1997,IN,Full-Service Providers,6.94,6.04,3.91,NA,9.44,5.29
1997,KS,Full-Service Providers,7.71,6.47,4.51,NA,5.97,6.31
1997,KY,Full-Service Providers,5.58,5.29,2.80,NA,4.64,4.03
1997,LA,Full-Service Providers,7.39,6.99,4.39,NA,6.48,5.99
1997,MA,Full-Service Providers,11.59,10.29,8.78,NA,14.49,10.48
1997,MD,Full-Service Providers,8.33,6.86,4.21,NA,8.80,6.98
1997,ME,Full-Service Providers,12.75,10.39,6.36,NA,23.23,9.51
1997,MI,Full-Service Providers,8.57,7.84,4.97,NA,10.88,7.04
1997,MN,Full-Service Providers,7.23,6.23,4.33,NA,7.12,5.61
1997,MO,Full-Service Providers,7.09,6.00,4.46,NA,6.77,6.09
1997,MS,Full-Service Providers,7.02,6.69,4.12,NA,8.61,5.91
1997,MT,Full-Service Providers,6.40,5.80,3.66,NA,6.68,5.20
1997,NC,Full-Service Providers,8.03,6.43,4.71,NA,6.78,6.48
1997,ND,Full-Service Providers,6.27,6.15,4.38,NA,4.27,5.65
1997,NE,Full-Service Providers,6.38,5.46,3.61,NA,6.19,5.30
1997,NH,Full-Service Providers,13.67,11.35,9.06,NA,14.06,11.66
1997,NJ,Full-Service Providers,12.08,10.35,8.11,NA,18.35,10.54
1997,NM,Full-Service Providers,8.92,7.92,4.42,NA,6.17,6.80
1997,NV,Full-Service Providers,6.77,6.31,4.48,NA,3.83,5.60
1997,NY,Full-Service Providers,14.12,12.13,5.20,NA,9.17,11.13
1997,OH,Full-Service Providers,8.63,7.67,4.16,NA,6.12,6.25
1997,OK,Full-Service Providers,6.63,5.73,3.63,NA,4.76,5.42
1997,OR,Full-Service Providers,5.56,4.97,3.23,NA,6.44,4.61
1997,PA,Full-Service Providers,9.90,8.41,5.89,NA,11.71,7.99
1997,RI,Full-Service Providers,12.12,10.40,8.52,NA,12.35,10.70
1997,SC,Full-Service Providers,7.51,6.33,3.71,NA,6.04,5.50
1997,SD,Full-Service Providers,7.08,6.63,4.42,NA,4.72,6.22
1997,TN,Full-Service Providers,6.03,5.91,3.81,NA,7.88,5.31
1997,TX,Full-Service Providers,7.82,6.74,4.05,NA,6.45,6.17
1997,UT,Full-Service Providers,6.89,5.72,3.49,NA,4.34,5.17
1997,VA,Full-Service Providers,7.75,5.97,4.00,NA,5.14,6.14
1997,VT,Full-Service Providers,11.45,10.33,7.44,NA,9.56,9.89
1997,WA,Full-Service Providers,4.95,4.79,2.59,NA,4.06,4.04
1997,WI,Full-Service Providers,6.88,5.60,3.72,NA,6.77,5.22
1997,WV,Full-Service Providers,6.26,5.54,3.71,NA,8.71,5.02
1997,WY,Full-Service Providers,6.22,5.27,3.46,NA,5.84,4.33
1997,US,Full-Service Providers,8.43,7.59,4.53,NA,6.91,6.85
1997,CA,Restructured Retail Service Providers,0.00,7.59,0.00,NA,0.00,7.59
1997,ID,Restructured Retail Service Providers,0.00,0.00,4.53,NA,0.00,4.53
1997,IL,Restructured Retail Service Providers,8.43,7.59,4.53,NA,0.00,4.82
1997,MA,Restructured Retail Service Providers,8.43,0.00,4.53,NA,0.00,4.60
1997,MO,Restructured Retail Service Providers,0.00,7.59,0.00,NA,0.00,7.59
1997,NH,Restructured Retail Service Providers,8.43,7.59,4.53,NA,0.00,6.61
1997,NY,Restructured Retail Service Providers,8.43,7.59,4.53,NA,0.00,6.59
1997,OR,Restructured Retail Service Providers,0.00,7.59,4.53,NA,0.00,4.53
1997,PA,Restructured Retail Service Providers,8.43,7.59,4.53,NA,0.00,6.27
1997,RI,Restructured Retail Service Providers,0.00,7.59,4.53,NA,0.00,7.24
1997,WA,Restructured Retail Service Providers,0.00,7.59,4.53,NA,0.00,4.55
1997,US,Restructured Retail Service Providers,8.43,7.59,4.53,NA,0.00,4.71
1997,CA,Energy-Only Providers,0.00,7.59,0.00,NA,0.00,7.59
1997,ID,Energy-Only Providers,0.00,0.00,4.53,NA,0.00,4.53
1997,IL,Energy-Only Providers,8.43,7.59,4.53,NA,0.00,4.82
1997,MA,Energy-Only Providers,8.43,0.00,4.53,NA,0.00,4.60
1997,MO,Energy-Only Providers,0.00,7.59,0.00,NA,0.00,7.59
1997,NH,Energy-Only Providers,8.43,7.59,4.53,NA,0.00,6.61
1997,NY,Energy-Only Providers,8.43,7.59,4.53,NA,0.00,6.59
1997,OR,Energy-Only Providers,0.00,7.59,4.53,NA,0.00,4.53
1997,PA,Energy-Only Providers,8.43,7.59,4.53,NA,0.00,6.27
1997,RI,Energy-Only Providers,0.00,7.59,4.53,NA,0.00,7.24
1997,WA,Energy-Only Providers,0.00,7.59,4.53,NA,0.00,4.55
1997,US,Energy-Only Providers,8.43,7.59,4.53,NA,0.00,4.71
1996,AK,Total Electric Industry,11.36,9.58,8.47,NA,13.34,10.24
1996,AL,Total Electric Industry,6.63,6.49,3.90,NA,6.82,5.35
1996,AR,Total Electric Industry,7.77,6.74,4.47,NA,6.58,6.15
1996,AZ,Total Electric Industry,8.95,7.97,5.19,NA,5.39,7.54
1996,CA,Total Electric Industry,11.33,9.83,6.97,NA,6.45,9.48
1996,CO,Total Electric Industry,7.49,5.93,4.35,NA,7.69,6.05
1996,CT,Total Electric Industry,12.05,10.29,7.86,NA,14.35,10.51
1996,DC,Total Electric Industry,7.77,7.40,4.36,NA,6.41,7.35
1996,DE,Total Electric Industry,8.97,7.00,4.68,NA,12.04,6.88
1996,FL,Total Electric Industry,7.99,6.63,5.11,NA,6.80,7.18
1996,GA,Total Electric Industry,7.66,7.17,4.29,NA,8.96,6.43
1996,HI,Total Electric Industry,14.26,12.99,10.03,NA,12.91,12.12
1996,IA,Total Electric Industry,8.16,6.53,3.91,NA,5.98,5.94
1996,ID,Total Electric Industry,5.28,4.26,2.68,NA,4.79,3.96
1996,IL,Total Electric Industry,10.34,7.97,5.24,NA,6.84,7.69
1996,IN,Total Electric Industry,6.77,5.94,3.93,NA,9.19,5.23
1996,KS,Total Electric Industry,7.86,6.67,4.70,NA,9.10,6.52
1996,KY,Total Electric Industry,5.55,5.19,2.92,NA,4.66,4.03
1996,LA,Total Electric Industry,7.55,7.12,4.32,NA,7.78,6.07
1996,MA,Total Electric Industry,11.25,9.94,8.43,NA,14.53,10.13
1996,MD,Total Electric Industry,8.26,6.83,4.15,NA,8.64,6.96
1996,ME,Total Electric Industry,12.58,10.35,6.26,NA,23.03,9.46
1996,MI,Total Electric Industry,8.47,7.94,5.08,NA,10.84,7.10
1996,MN,Total Electric Industry,7.13,6.14,4.26,NA,7.26,5.54
1996,MO,Total Electric Industry,7.08,6.04,4.44,NA,7.03,6.11
1996,MS,Total Electric Industry,7.04,7.09,4.41,NA,8.68,6.01
1996,MT,Total Electric Industry,6.22,5.51,3.30,NA,6.42,4.72
1996,NC,Total Electric Industry,8.05,6.39,4.79,NA,7.02,6.53
1996,ND,Total Electric Industry,6.19,6.07,4.44,NA,4.14,5.65
1996,NE,Total Electric Industry,6.29,5.49,3.68,NA,6.49,5.32
1996,NH,Total Electric Industry,13.44,11.32,9.16,NA,13.34,11.59
1996,NJ,Total Electric Industry,11.99,10.32,8.15,NA,18.29,10.50
1996,NM,Total Electric Industry,8.93,7.93,4.35,NA,5.93,6.76
1996,NV,Total Electric Industry,6.90,6.61,4.90,NA,4.56,5.95
1996,NY,Total Electric Industry,14.04,12.08,5.62,NA,9.13,11.13
1996,OH,Total Electric Industry,8.60,7.71,4.21,NA,6.28,6.30
1996,OK,Total Electric Industry,6.71,5.80,3.78,NA,5.08,5.56
1996,OR,Total Electric Industry,5.69,5.15,3.41,NA,5.74,4.77
1996,PA,Total Electric Industry,9.73,8.34,5.93,NA,11.29,7.96
1996,RI,Total Electric Industry,11.81,10.14,8.51,NA,11.82,10.48
1996,SC,Total Electric Industry,7.50,6.38,3.89,NA,6.03,5.67
1996,SD,Total Electric Industry,7.00,6.57,4.45,NA,4.59,6.18
1996,TN,Total Electric Industry,5.88,6.64,4.52,NA,7.96,5.24
1996,TX,Total Electric Industry,7.77,6.71,4.03,NA,6.44,6.16
1996,UT,Total Electric Industry,6.96,5.90,3.70,NA,4.45,5.28
1996,VA,Total Electric Industry,7.60,5.91,3.99,NA,5.26,6.09
1996,VT,Total Electric Industry,10.99,10.14,7.58,NA,12.96,9.74
1996,WA,Total Electric Industry,5.03,4.88,2.85,NA,3.84,4.19
1996,WI,Total Electric Industry,6.88,5.68,3.66,NA,6.79,5.25
1996,WV,Total Electric Industry,6.38,5.71,3.91,NA,9.27,5.21
1996,WY,Total Electric Industry,6.13,5.08,3.45,NA,7.22,4.31
1996,US,Total Electric Industry,8.36,7.64,4.60,NA,6.91,6.86
1996,AK,Full-Service Providers,11.36,9.58,8.47,NA,13.34,10.24
1996,AL,Full-Service Providers,6.63,6.49,3.90,NA,6.82,5.35
1996,AR,Full-Service Providers,7.77,6.74,4.47,NA,6.58,6.15
1996,AZ,Full-Service Providers,8.95,7.97,5.19,NA,5.39,7.54
1996,CA,Full-Service Providers,11.33,9.83,6.97,NA,6.45,9.48
1996,CO,Full-Service Providers,7.49,5.93,4.35,NA,7.69,6.05
1996,CT,Full-Service Providers,12.05,10.29,7.86,NA,14.35,10.51
1996,DC,Full-Service Providers,7.77,7.40,4.36,NA,6.41,7.35
1996,DE,Full-Service Providers,8.97,7.00,4.68,NA,12.04,6.88
1996,FL,Full-Service Providers,7.99,6.63,5.11,NA,6.80,7.18
1996,GA,Full-Service Providers,7.66,7.17,4.29,NA,8.96,6.43
1996,HI,Full-Service Providers,14.26,12.99,10.03,NA,12.91,12.12
1996,IA,Full-Service Providers,8.16,6.53,3.91,NA,5.98,5.94
1996,ID,Full-Service Providers,5.28,4.26,2.68,NA,4.79,3.96
1996,IL,Full-Service Providers,10.34,7.97,5.24,NA,6.84,7.69
1996,IN,Full-Service Providers,6.77,5.94,3.93,NA,9.19,5.23
1996,KS,Full-Service Providers,7.86,6.67,4.70,NA,9.10,6.52
1996,KY,Full-Service Providers,5.55,5.19,2.92,NA,4.66,4.03
1996,LA,Full-Service Providers,7.55,7.12,4.32,NA,7.78,6.07
1996,MA,Full-Service Providers,11.25,9.94,8.43,NA,14.53,10.13
1996,MD,Full-Service Providers,8.26,6.83,4.15,NA,8.64,6.96
1996,ME,Full-Service Providers,12.58,10.35,6.26,NA,23.03,9.46
1996,MI,Full-Service Providers,8.47,7.94,5.08,NA,10.84,7.10
1996,MN,Full-Service Providers,7.13,6.14,4.26,NA,7.26,5.54
1996,MO,Full-Service Providers,7.08,6.04,4.44,NA,7.03,6.11
1996,MS,Full-Service Providers,7.04,7.09,4.41,NA,8.68,6.01
1996,MT,Full-Service Providers,6.22,5.51,3.30,NA,6.42,4.72
1996,NC,Full-Service Providers,8.05,6.39,4.79,NA,7.02,6.53
1996,ND,Full-Service Providers,6.19,6.07,4.44,NA,4.14,5.65
1996,NE,Full-Service Providers,6.29,5.49,3.68,NA,6.49,5.32
1996,NH,Full-Service Providers,13.44,11.32,9.16,NA,13.34,11.59
1996,NJ,Full-Service Providers,11.99,10.32,8.15,NA,18.29,10.50
1996,NM,Full-Service Providers,8.93,7.93,4.35,NA,5.93,6.76
1996,NV,Full-Service Providers,6.90,6.61,4.90,NA,4.56,5.95
1996,NY,Full-Service Providers,14.04,12.08,5.62,NA,9.13,11.13
1996,OH,Full-Service Providers,8.60,7.71,4.21,NA,6.28,6.30
1996,OK,Full-Service Providers,6.71,5.80,3.78,NA,5.08,5.56
1996,OR,Full-Service Providers,5.69,5.15,3.41,NA,5.74,4.77
1996,PA,Full-Service Providers,9.73,8.34,5.93,NA,11.29,7.96
1996,RI,Full-Service Providers,11.81,10.14,8.51,NA,11.82,10.48
1996,SC,Full-Service Providers,7.50,6.38,3.89,NA,6.03,5.67
1996,SD,Full-Service Providers,7.00,6.57,4.45,NA,4.59,6.18
1996,TN,Full-Service Providers,5.88,6.64,4.52,NA,7.96,5.24
1996,TX,Full-Service Providers,7.77,6.71,4.03,NA,6.44,6.16
1996,UT,Full-Service Providers,6.96,5.90,3.70,NA,4.45,5.28
1996,VA,Full-Service Providers,7.60,5.91,3.99,NA,5.26,6.09
1996,VT,Full-Service Providers,10.99,10.14,7.58,NA,12.96,9.74
1996,WA,Full-Service Providers,5.03,4.88,2.85,NA,3.84,4.19
1996,WI,Full-Service Providers,6.88,5.68,3.66,NA,6.79,5.25
1996,WV,Full-Service Providers,6.38,5.71,3.91,NA,9.27,5.21
1996,WY,Full-Service Providers,6.13,5.08,3.45,NA,7.22,4.31
1996,US,Full-Service Providers,8.36,7.64,4.60,NA,6.91,6.86
1996,US,Restructured Retail Service Providers,9.43,9.75,4.61,NA,0.00,4.64
1996,US,Energy-Only Providers,9.43,9.75,4.61,NA,0.00,4.64
1995,AK,Total Electric Industry,11.24,9.54,8.38,NA,13.26,10.17
1995,AL,Total Electric Industry,6.71,6.73,4.05,NA,7.35,5.47
1995,AR,Total Electric Industry,7.98,6.83,4.51,NA,6.65,6.27
1995,AZ,Total Electric Industry,9.09,8.06,5.26,NA,5.15,7.62
1995,CA,Total Electric Industry,11.61,10.49,7.37,NA,6.73,9.91
1995,CO,Total Electric Industry,7.42,6.07,4.52,NA,7.87,6.12
1995,CT,Total Electric Industry,11.95,10.33,7.94,NA,14.38,10.50
1995,DC,Total Electric Industry,7.62,7.15,4.36,NA,6.33,7.12
1995,DE,Total Electric Industry,9.09,7.08,4.72,NA,11.95,6.91
1995,FL,Total Electric Industry,7.82,6.39,5.16,NA,6.69,7.01
1995,GA,Total Electric Industry,7.85,7.32,4.52,NA,8.60,6.62
1995,HI,Total Electric Industry,13.32,12.16,9.27,NA,12.11,11.29
1995,IA,Total Electric Industry,8.24,6.44,3.94,NA,6.13,6.03
1995,ID,Total Electric Industry,5.33,4.48,2.81,NA,5.13,4.09
1995,IL,Total Electric Industry,10.37,7.88,5.27,NA,6.80,7.69
1995,IN,Total Electric Industry,6.74,5.92,3.94,NA,9.12,5.24
1995,KS,Total Electric Industry,7.92,6.68,4.82,NA,9.21,6.56
1995,KY,Total Electric Industry,5.62,5.25,2.93,NA,4.68,4.07
1995,LA,Total Electric Industry,7.23,6.77,3.97,NA,6.97,5.75
1995,MA,Total Electric Industry,11.26,9.93,8.41,NA,14.31,10.12
1995,MD,Total Electric Industry,8.43,6.91,4.23,NA,8.79,7.06
1995,ME,Total Electric Industry,12.51,10.28,6.65,NA,15.67,9.49
1995,MI,Total Electric Industry,8.34,7.86,5.13,NA,10.71,7.05
1995,MN,Total Electric Industry,7.17,6.19,4.30,NA,7.21,5.58
1995,MO,Total Electric Industry,7.25,6.18,4.53,NA,7.05,6.25
1995,MS,Total Electric Industry,6.99,7.01,4.44,NA,8.56,5.98
1995,MT,Total Electric Industry,6.09,5.31,3.44,NA,6.21,4.65
1995,NC,Total Electric Industry,8.12,6.47,4.85,NA,7.21,6.58
1995,ND,Total Electric Industry,6.23,6.20,4.50,NA,4.21,5.71
1995,NE,Total Electric Industry,6.37,5.56,3.84,NA,5.86,5.40
1995,NH,Total Electric Industry,13.50,11.38,9.56,NA,12.32,11.72
1995,NJ,Total Electric Industry,11.98,10.23,8.15,NA,18.07,10.44
1995,NM,Total Electric Industry,8.93,7.91,4.40,NA,5.95,6.77
1995,NV,Total Electric Industry,7.11,6.75,5.05,NA,5.00,6.10
1995,NY,Total Electric Industry,13.90,11.92,5.79,NA,9.07,11.06
1995,OH,Total Electric Industry,8.60,7.68,4.17,NA,6.26,6.24
1995,OK,Total Electric Industry,6.82,5.78,3.75,NA,4.93,5.57
1995,OR,Total Electric Industry,5.49,5.06,3.47,NA,5.49,4.67
1995,PA,Total Electric Industry,9.72,8.33,5.92,NA,11.29,7.93
1995,RI,Total Electric Industry,11.47,10.08,8.87,NA,11.44,10.38
1995,SC,Total Electric Industry,7.53,6.35,4.00,NA,5.87,5.69
1995,SD,Total Electric Industry,7.08,6.55,4.43,NA,4.58,6.20
1995,TN,Total Electric Industry,5.91,6.65,4.50,NA,7.56,5.21
1995,TX,Total Electric Industry,7.71,6.64,3.98,NA,6.44,6.10
